codigo_depto;codigo_provincia;departamento;municipio;codigo;anno;pob_total;formal_rate;vacancy_rate;ruralidad;t_crea;altura;areakm2;gandina;gcaribe;gpacifica;gorinoquia;gamazonia;pruralpet;pmujerpet;pdependiente;salario_bas;pregimen_subsidiado;regimen_subsidiado;promleccri;prommatema;promglobal;vab;va_actividad_primaria;va_actividad_secundaria;va_actividad_terciaria;vabpc;pprimary;psecondary;pterciary;distancia_mercado;disbogota;dismdo;pgroup1;pgroup2;pgroup3;pgroup4;pgroup5;pgroup6;num_obser_freq;num_obser_freq_adj;informales_freq;informales_freq_adj;ocupados_freq;ocupados_freq_adj;informalidad;informalidad_adj;informalidad_adj_var;fharcsin_est;Low;Up;fh_benchmark;MERF_resultados;lisa_clusters;lisa_clusters_nombres
27;2775;Chocó;Unión Panamericana;27810;2016;6996;2.351343625;0.228702115;58.01886792;17;94.0;147;0;0;1;0;0;68.44384707;41.86081243;81.34911771;1436452.25;69.11092053;4835.0;45.43478261;41.13043478;216.7681159;117.9258343;100.0517084;1.609468615;16.26465728;1.685617985;84.8429091;1.364814271;13.79227663;96.33100891;290.0820923;118.4206085;18.80666862;38.43229014;11.78707224;17.5286553;40.03354767;13.3072407;215.0;181069.0;66.0;3704.0;83.0;4545.0;79.51807;81.49615;0.209032907;81.62483479;76.24366896;86.3513904;63.1527932;80.64732376;0.0;
27;2775;Chocó;Unión Panamericana;27810;2021;7079;3.658708857;0.127136601;57.46574375;22;94.0;147;0;0;1;0;0;67.6810973;41.79168453;74.87068966;1830226.042;67.3117672;4765.0;44.16666794;41.68181992;200.8333282;183.7862876;157.7059505;1.416954441;24.66338265;2.596218217;85.80942167;0.770979413;13.41959891;96.33100891;290.0820923;118.4206085;18.59456333;39.79178716;13.53383459;16.98425849;41.34217067;15.29964098;263.0;280608.0;67.0;45049.0;79.0;49975.0;84.81013;90.14307;0.128241919;89.69041303;86.12019634;93.0535478;89.5535247;88.19145337;0.0;
41;4158;Huila;Neiva;41001;2011;330022;22.56942971;;6.087169946;399;442.0;1468;1;0;0;0;0;8.306727415;51.37119895;76.01900127;534183.3333;46.65385944;153968.0;47.30134653;48.48901484;227.1215315;3795.803696;922.326973;678.2172615;2195.259462;1.150166867;24.29859516;17.86755364;57.83385121;0.0;194.9178619;0.0;18.85339042;38.29000483;13.58679616;18.0607374;40.38949249;15.33077576;27844.0;334742.0;7989.0;98281.0;12730.0;154843.0;62.7572663;63.47138715;0.002539557;63.47063798;62.87340143;64.0257476;48.234085;65.60442972;0.0;
41;4158;Huila;Neiva;41001;2016;349048;27.59811449;2.812793656;6.014359057;404;442.0;1468;1;0;0;0;0;8.365704231;51.38724817;74.66143681;685696.25;46.32486076;161696.0;54.86417543;54.15014545;272.3329604;5231.18546;391.386807;1239.162111;3600.636541;1.498700883;7.481799489;23.68797897;68.83022154;0.0;194.9178619;0.0;17.99903663;38.55815032;15.28910139;16.94851539;40.13676896;17.81534532;26732.0;4289534.0;7501.0;99203.0;12931.0;170048.0;58.00789;58.33823;0.002972732;58.33481293;57.75959228;58.9221403;45.1334007;59.80546573;0.0;
41;4158;Huila;Neiva;41001;2021;371590;28.43530504;4.127936704;6.588444253;409;442.0;1468;1;0;0;0;0;9.180479813;51.48738133;70.51488497;906148.8333;47.01472053;174702.0;54.69112778;52.83246994;259.8232727;6851.822962;659.78371;1048.307246;5143.732006;1.843920171;9.629316368;15.29968377;75.07099986;0.0;194.9178619;0.0;17.17932305;39.75080296;16.72000988;15.80533132;40.67690622;20.32837549;21074.0;4379337.0;4374.0;923364.0;7926.0;1625769.0;55.18547;56.79552;0.005265845;56.79036153;56.14076023;57.3861246;56.7036863;57.78420042;0.0;
41;4182;Huila;Acevedo;41006;2011;22458;2.487977558;;81.24499065;113;1563.0;700;1;0;0;0;0;85.98411878;37.33496218;99.25373134;790692.5;117.0540565;26288.0;42.21177258;41.77929766;206.4214047;196.232959;83.91103688;34.36776134;77.95416083;0.873777536;42.7609293;17.51375585;39.72531485;108.9113617;362.4749756;168.6016083;19.39776508;35.41755523;10.99547897;19.74848626;34.46669772;9.482999534;;;;;;;;;;95.45856669;94.39374144;96.3661456;72.5430966;92.53824404;0.0;
41;4182;Huila;Acevedo;41006;2016;24076;5.619012018;0.062302708;81.28842;118;1563.0;700;1;0;0;0;0;85.75195645;37.71691051;93.15198912;685700.0;113.9391926;27432.0;48.80939227;45.51381215;238.4392265;318.9764835;147.8788641;52.18921865;118.9084007;1.324873249;46.36042836;16.36146279;37.27810885;108.9113617;362.4749756;168.6016083;18.97604887;36.03922199;12.21668542;19.09919202;36.09248754;10.74436995;;;;;;;;;;93.63002608;92.53729568;94.7521684;72.4411595;83.16219453;0.0;
41;4182;Huila;Acevedo;41006;2021;26147;6.088971329;0.110911386;81.5657628;123;1563.0;700;1;0;0;0;0;86.16514185;37.6143615;89.54531395;936131.3333;114.1392894;29844.0;48.92222214;47.22777939;230.5361176;445.0390766;253.0207221;40.58865811;151.4296964;1.70206554;56.85359677;9.120245893;34.02615734;108.9113617;362.4749756;168.6016083;18.54166667;36.91220238;13.08035714;18.52522232;36.66483041;11.8753443;;;;;;;;;;92.59218438;91.36515339;93.8085534;92.4508673;81.09496392;0.0;
41;4121;Huila;Agrado;41013;2011;8292;2.516481749;;36.20356971;174;838.0;286;1;0;0;0;0;43.65224743;44.89220798;93.43968096;661833.7083;83.29715388;6907.0;41.74264706;40.52941176;200.125;66.8556854;20.7260237;12.83125909;33.29840261;0.806267311;31.00113861;19.19247258;49.80638881;96.2326355;290.4189758;96.2326355;17.67542802;34.43453099;15.93923318;17.61158022;36.11580217;15.3437877;737.0;66873.0;289.0;24375.0;323.0;27832.0;89.47368421;87.5790457;0.064558629;87.55510657;84.97543442;89.7090442;66.5369151;89.43030754;0.0;
41;4121;Huila;Agrado;41013;2016;8621;4.563469048;0.011599582;36.07470131;179;838.0;286;1;0;0;0;0;42.87433155;45.02673797;88.30067822;699093.6667;78.27398214;6748.0;51.95238095;50.52380952;254.0285714;91.85342281;29.3693587;15.16799424;47.31606987;1.065461348;31.97415818;16.51325968;51.51258214;96.2326355;290.4189758;96.2326355;18.14996496;35.06190142;16.65498715;17.88018433;35.55299539;16.75115207;543.0;852995.0;209.0;35670.0;244.0;42081.0;85.65574;84.7651;0.09921171;84.56823989;81.43369476;87.581038;65.4300934;84.20962795;0.0;
41;4121;Huila;Agrado;41013;2021;9167;4.086215047;0.796334679;35.71506491;184;838.0;286;1;0;0;0;0;42.78625481;44.80833643;86.82211623;907254.0833;76.61175957;7023.0;50.22618866;47.92856979;233.4166718;117.3369076;43.55988141;10.93809551;62.83893072;1.279992447;37.12376803;9.321956515;53.55427545;96.2326355;290.4189758;96.2326355;17.69095698;35.29411765;18.02019315;17.54500108;35.26350033;18.32574279;576.0;1167044.0;210.0;304598.0;248.0;361420.0;84.67742;84.27812;0.124183274;84.10451762;80.95177442;86.9502578;83.9761547;83.50393513;0.0;
41;4158;Huila;Aipe;41016;2011;14775;5.538635082;;35.45177665;99;391.0;862;1;0;0;0;0;44.2592449;44.54608884;88.55012064;555550.0;83.53976311;12343.0;41.27659574;41.88297872;204.037234;974.626645;882.8308913;22.94581027;68.84994348;6.596457835;90.58144427;2.354317973;7.06423776;33.08194351;177.5626678;33.08194351;17.72048847;35.72591588;15.7394844;17.71775827;36.55638082;15.92167454;432.0;57316.0;146.0;19082.0;169.0;22061.0;86.39053254;86.49653234;0.075946184;86.55871288;83.32468205;89.5933361;65.7797124;84.73719192;0.0;
41;4158;Huila;Aipe;41016;2016;15872;7.175109207;0.844254032;35.16885081;104;391.0;862;1;0;0;0;0;43.96520739;44.64812019;86.52028057;687315.5;71.59148185;11363.0;48.74725275;46.04395604;237.6758242;379.4343507;249.5211519;29.93374286;99.97945594;2.390589407;65.76135014;7.889043994;26.34960586;33.08194351;177.5626678;33.08194351;17.36808646;36.47806739;16.55435474;17.44723367;36.68040465;16.49806419;370.0;686908.0;137.0;25458.0;164.0;31140.0;83.53658;81.75337;0.127100176;81.45772299;77.39887187;84.9995332;63.0234995;78.36691396;0.0;
41;4158;Huila;Aipe;41016;2021;16930;9.956192164;2.297696397;34.66627289;109;391.0;862;1;0;0;0;0;43.56085855;44.6007199;85.19927709;907815.5;65.24512699;11046.0;47.49206161;43.97354507;218.5132294;558.5086359;393.0066388;27.11399715;138.388;3.298928741;70.36715523;4.854714038;24.77813073;33.08194351;177.5626678;33.08194351;16.96875745;36.70403053;17.8392559;16.87734082;36.58707865;18.12968165;484.0;901621.0;194.0;345862.0;245.0;442678.0;79.18367;78.12948;0.097702991;77.94631326;74.14368617;81.9551843;77.8273491;76.46519366;0.0;
41;4158;Huila;Algeciras;41020;2011;21677;1.270932325;;52.94090511;70;1078.0;672;1;0;0;0;0;61.71723693;40.76575458;84.48578963;1012223.667;87.59976011;18989.0;42.75903614;43.77108434;208.4176707;162.0584162;60.08438676;30.08397072;71.8900587;0.747605371;37.07575835;18.56365836;44.3605833;54.51329803;238.8675385;54.51329803;19.06084775;36.3294202;15.10888072;18.65373645;37.5641757;13.70032326;;;;;;;;;;89.10858794;87.59806882;90.666193;67.7174729;91.53573382;0.0;
41;4158;Huila;Algeciras;41020;2016;22205;2.278015462;0.036027922;52.11438865;75;1078.0;672;1;0;0;0;0;60.6250301;40.94476814;82.64551018;1075123.958;89.42130151;19856.0;50.73666667;49.3;249.4566667;243.6084138;91.77158683;40.04820128;111.7886257;1.097088106;37.67176404;16.43958049;45.88865547;54.51329803;238.8675385;54.51329803;19.76205056;35.63992652;16.15781646;17.86708743;37.58121403;15.46315203;;;;;;;;;;87.96614967;86.49971025;89.3461455;68.059042;85.87133885;0.0;
41;4158;Huila;Algeciras;41020;2021;23460;3.278275078;0.204603581;51.65814152;80;1078.0;672;1;0;0;0;0;60.32375885;40.86215448;80.78418231;978549.75;92.14407502;21617.0;52.37565994;50.59788513;249.0211639;317.4671289;137.1092712;29.32589579;151.031962;1.353227319;43.18849376;9.237458973;47.57404726;54.51329803;238.8675385;54.51329803;19.30754576;36.04737845;17.37761948;17.22139282;37.5076842;17.08088171;;;;;;;;;;87.22067765;85.53359431;88.8404905;87.0875587;85.5341351;0.0;
41;4121;Huila;Altamira;41026;2011;3940;4.397208122;;41.01522843;156;1027.0;201;1;0;0;0;0;48.93378227;43.06958474;80.24544735;533883.3333;58.73096447;2314.0;46.45652174;46.15217391;218.173913;33.461721;8.196847879;8.272031908;16.99284122;0.849282259;24.49619336;24.72088004;50.7829266;103.2320175;310.8703613;117.1660004;20.51282051;35.35502959;15.68047337;17.62552301;39.12133891;16.31799163;;;;;;;;;;80.71889885;79.09436197;82.5212432;61.341785;84.54900701;0.0;
41;4121;Huila;Altamira;41026;2016;4152;4.293111753;0.120423892;42.79865125;161;1027.0;201;1;0;0;0;0;49.24281984;40.57441253;69.23901393;685700.0;49.42196532;2052.0;53.03846154;48.42307692;256.3846154;57.86584091;21.34213873;9.765847391;26.75785478;1.393685956;36.88210246;16.87670522;46.24119232;103.2320175;310.8703613;117.1660004;27.5209159;32.1003963;16.11624835;16.42743222;39.34077618;20.04253057;;;;;;;;;;76.42911001;74.42210144;78.3426708;59.1328827;76.63342621;0.0;
41;4121;Huila;Altamira;41026;2021;4458;5.258337072;0.269179004;44.54912517;166;1027.0;201;1;0;0;0;0;51.28816794;39.69465649;67.06309878;905965.75;48.38492598;2157.0;53.11111069;51.08889008;252.5111084;79.56977929;35.91673692;7.637733119;36.01530925;1.784876162;45.13866601;9.598786357;45.26254763;103.2320175;310.8703613;117.1660004;28.57721929;31.37413863;17.18686664;15.8714214;39.17629332;21.79809141;;;;;;;;;;74.09839925;71.64336798;76.0664842;73.9853079;78.9167745;0.0;
41;4158;Huila;Baraya;41078;2011;8267;2.523083747;;51.88097254;167;612.0;737;1;0;0;0;0;59.76774194;41.03225806;85.33747091;761423.3333;75.22680537;6219.0;44.47323529;42.55514706;209.8823529;65.33577031;30.20249846;10.61704466;24.51622719;0.790320192;46.22658968;16.24997242;37.52343789;38.68646622;161.8419037;38.68646622;17.76223776;35.47785548;18.50815851;16.67085743;37.56600453;17.77721901;246.0;29590.0;108.0;12895.0;114.0;13553.0;94.73684211;95.14498635;0.046769864;94.47660068;91.73373413;96.8331777;71.7968581;91.91714986;0.0;
41;4158;Huila;Baraya;41078;2016;8267;2.768033547;0.193540583;52.72771259;172;612.0;737;1;0;0;0;0;59.76115651;39.43431804;74.50472135;1059181.417;65.27156163;5396.0;49.32307692;48.06153846;245.8307692;96.34831099;34.06907194;15.48762728;46.79161177;1.165456768;35.36032089;16.0746225;48.56505661;38.68646622;161.8419037;38.68646622;22.16023209;34.61280964;19.10287882;17.7760169;37.37453777;19.25515055;248.0;435597.0;76.0;14003.0;94.0;16315.0;80.85107;85.82899;0.13082478;85.47202061;81.32685912;89.4336548;66.1293448;84.23112515;0.0;
41;4158;Huila;Baraya;41078;2021;8669;3.880685969;0.738262775;52.99342485;177;612.0;737;1;0;0;0;0;60.20347806;39.11037501;73.72327266;1004796.0;61.79490137;5357.0;50.11111069;48.68518448;234.3703766;121.4268915;59.208842;11.14146886;51.0765806;1.400702405;48.76089743;9.175454241;42.06364833;38.68646622;161.8419037;38.68646622;22.09005947;34.36703483;20.58198811;17.14213582;36.98560969;21.15627367;215.0;445324.0;84.0;173988.0;91.0;187564.0;92.30769;92.76194;0.090214115;91.58746908;87.89885737;94.9057735;91.4476854;90.00129333;0.0;
41;4158;Huila;Campoalegre;41132;2011;30037;5.18832329;;23.92382728;99;531.0;485;1;0;0;0;0;30.30705524;46.76537229;78.92942027;534216.6667;77.68086027;23333.0;42.92931937;43.44240838;210.486911;275.3823734;88.80464241;64.83283864;121.7448923;0.916810512;32.24775839;23.54284258;44.20939904;37.37067413;229.8149261;37.37067413;18.08681672;37.78135048;15.25321543;17.6186379;39.58567741;15.62644781;;;;;;;;;;82.28758706;80.58208726;83.8730564;62.5338991;82.10130416;0.0;
41;4158;Huila;Campoalegre;41132;2016;30772;6.98199662;0.347718705;23.73261406;104;531.0;485;1;0;0;0;0;30.62975312;46.8437418;76.73555377;685696.25;74.11282985;22806.0;48.84988962;47.01766004;240.0794702;425.039595;139.5275758;98.20601869;187.3060006;1.381254371;32.82695951;23.10514593;44.06789456;37.37067413;229.8149261;37.37067413;17.16462013;37.97360299;17.30251494;16.57981085;39.53548221;18.49063887;;;;;;;;;;77.46243006;75.44368058;79.4366743;59.9323581;74.3176655;0.0;
41;4158;Huila;Campoalegre;41132;2021;32314;6.172247323;0.256854614;24.13195519;109;531.0;485;1;0;0;0;0;31.31188555;46.44983967;76.27224029;908526.0;70.86711642;22900.0;49.6340065;47.89625549;233.2651367;494.9990101;173.911045;73.35852154;247.7294436;1.53184072;35.1336147;14.81993298;50.04645232;37.37067413;229.8149261;37.37067413;16.75908043;38.04747368;18.59074201;16.09789092;39.15021829;20.11314026;;;;;;;;;;75.94470887;73.8548646;77.7943364;75.8287997;76.84084683;0.0;
41;4158;Huila;Colombia;41206;2011;7804;2.186912694;;72.37314198;125;770.0;1538;1;0;0;0;0;78.32195905;37.0266292;97.01716738;881107.6667;89.3644285;6974.0;44.02857143;44.34285714;211.7714286;66.41926704;30.06893077;11.36355971;24.98677656;0.851092607;45.27139806;17.10883034;37.6197716;79.71025085;118.5389633;79.71025085;16.34729122;34.91838183;17.88502484;15.99105396;36.56695555;15.48783897;;;;;;;;;;91.23955075;89.91527136;92.4710512;69.3368837;91.83268885;0.0;
41;4158;Huila;Colombia;41206;2016;7427;3.023876846;0.16157264;70.83613841;130;770.0;1538;1;0;0;0;0;77.26829268;36.6271777;92.0836113;994922.0;83.27723172;6185.0;49.375;50.078125;248.03125;91.05864041;42.32474287;14.87678544;33.8571121;1.226048747;46.48075424;16.33758792;37.18165783;79.71025085;118.5389633;79.71025085;16.98956781;35.04719324;19.37406855;15.37783005;36.57747721;17.25962952;;;;;;;;;;88.02155593;86.38053912;89.3884169;68.1019096;85.24689176;0.0;
41;4158;Huila;Colombia;41206;2021;7501;3.782828956;0.613251566;71.17717638;135;770.0;1538;1;0;0;0;0;77.44847097;36.56203691;87.22390645;1226225.167;77.84295427;5839.0;51.85106277;50.68085098;248.3404236;143.4595919;86.68046522;13.05498279;43.7241439;1.912539553;60.42151944;9.100111477;30.47836908;79.71025085;118.5389633;79.71025085;16.19094488;35.94980315;21.03838583;14.54757056;37.38725633;19.55193483;;;;;;;;;;85.32378765;83.62705046;87.0851493;85.1935638;84.73455358;0.0;
41;4182;Huila;Elías;41244;2011;3870;1.61498708;;66.9250646;181;1500.0;82;1;0;0;0;0;74.04699739;38.56396867;86.15641991;1013940.333;74.88372093;2898.0;41.48648649;44.81081081;211.3243243;23.91493314;8.036836963;4.042058008;11.83603817;0.617956929;33.60593532;16.90181605;49.49224864;90.43601227;326.5268555;131.8691101;16.7996012;37.13858425;18.89332004;16.30901288;37.28540773;16.84549356;95.0;8454.0;48.0;4039.0;52.0;4718.0;92.30769231;85.60830861;0.493387552;86.3507422;80.07343324;92.0344246;65.6216665;92.30261831;0.0;
41;4182;Huila;Elías;41244;2016;4086;3.132648067;0.024473813;65.81008321;186;1500.0;82;1;0;0;0;0;73.33007096;38.29214583;82.14146151;791060.1667;73.27459618;2994.0;55.3902439;54.68292683;271.5365854;43.1380262;18.91507917;7.033189606;17.18975742;1.055751987;43.84780861;16.30392075;39.84827063;90.43601227;326.5268555;131.8691101;17.66087365;36.77782997;20.29121653;16.40265713;36.63771078;18.5998978;109.0;140220.0;48.0;5729.0;54.0;6594.0;88.88889;86.88201;0.340444315;86.36654078;79.84259801;91.1377716;66.8214313;86.2394609;0.0;
41;4182;Huila;Elías;41244;2021;4418;5.113550626;0.067904029;66.54594839;191;1500.0;82;1;0;0;0;0;74.06173662;37.95247613;80.68592058;1149249.875;74.60389316;3296.0;51.01960754;49.0;236.9607849;61.9425754;30.1833152;5.620482911;26.13877728;1.402050145;48.7278984;9.073699108;42.1984025;90.43601227;326.5268555;131.8691101;17.10069444;37.02256944;22.09201389;15.6102176;36.42384106;20.71901608;130.0;174345.0;68.0;204151.0;73.0;221770.0;93.15069;92.05528;0.153257488;90.73448435;86.16931485;94.4012958;90.5960025;89.85848074;0.0;
41;4121;Huila;Garzón;41298;2011;65965;6.554485965;;46.0001516;228;830.0;692;1;0;0;0;0;54.08100644;42.66816679;87.83747596;533883.3333;78.22936406;51604.0;45.40563672;46.89787759;219.4531096;469.9292941;162.3744198;88.57021064;218.9846636;0.712391865;34.55294698;18.84756106;46.59949196;100.1704559;292.7460632;100.1704559;20.24085638;35.45941124;13.0211121;18.50316994;37.38982527;13.31374671;549.0;61178.0;217.0;24168.0;251.0;28348.0;86.45418327;85.25469169;0.059900514;85.24224908;82.23082853;88.1788321;64.7792746;84.88280478;0.0;
41;4121;Huila;Garzón;41298;2016;70487;8.547911908;0.682395335;46.15461007;233;830.0;692;1;0;0;0;0;54.22069825;42.78990025;83.87379295;685696.25;76.38713522;53843.0;52.69374416;50.95424837;257.9421102;608.13705;149.6316189;101.4041301;357.1013011;0.862764836;24.60491741;16.67455224;58.72053035;100.1704559;292.7460632;100.1704559;19.35113328;35.64844647;14.96091671;17.80191987;37.96056791;15.58889464;533.0;773441.0;224.0;31130.0;280.0;42310.0;80.0;73.57599;0.102001091;74.07295485;70.79540678;77.7616634;57.3099353;74.84644586;0.0;
41;4121;Huila;Garzón;41298;2021;75976;8.497639605;0.927924608;46.87138044;238;830.0;692;1;0;0;0;0;55.03434435;43.24137151;79.94567119;907815.5;76.20432768;57897.0;50.37110138;48.67047882;237.5613251;868.6078287;297.4932837;75.89726792;495.217277;1.143266069;34.24943616;8.737806109;57.01275773;100.1704559;292.7460632;100.1704559;18.29387647;36.63007539;16.53749504;16.73783763;38.55282806;17.81195148;496.0;813695.0;224.0;309625.0;281.0;423849.0;79.7153;73.05078;0.115320715;73.35363984;69.03846458;77.4729929;73.2416852;73.92947095;0.0;
41;4121;Huila;Gigante;41306;2011;23696;5.617333446;;60.43214045;222;808.0;561;1;0;0;0;0;67.90534619;40.90709904;85.27147488;606712.4583;73.1980081;17345.0;44.30480094;46.37711944;218.3583138;276.7015136;63.38725895;49.33522854;163.9790261;1.167714017;22.90817211;17.82976461;59.26206328;74.15301514;267.3713074;74.15301514;18.00184548;36.60766714;16.02214579;17.53715499;37.61358811;15.38853503;499.0;58870.0;180.0;21000.0;201.0;23220.0;89.55223881;90.43927649;0.04235337;90.16436988;87.54634616;92.5178716;68.5198073;88.96366002;0.0;
41;4121;Huila;Gigante;41306;2016;24276;5.669522711;0.152413907;60.25704399;227;808.0;561;1;0;0;0;0;67.79823392;41.16961013;80.07906163;688368.75;69.15060142;16787.0;51.3984375;50.52083333;253.2109375;392.5632118;85.17839674;64.38633283;242.9984822;1.617083588;21.69800791;16.40151978;61.90047231;74.15301514;267.3713074;74.15301514;17.49109288;36.62275251;18.76708924;17.580077;36.97059064;18.03883018;474.0;776553.0;166.0;22123.0;197.0;27308.0;84.26396;81.01289;0.098573766;80.92810526;77.5285467;84.2259799;62.6137365;80.81424008;0.0;
41;4121;Huila;Gigante;41306;2021;25658;5.653207577;0.666458804;60.1605737;232;808.0;561;1;0;0;0;0;67.95374287;41.05320346;78.07467057;908526.0;72.1802167;18520.0;51.63714218;51.20571518;244.5228577;567.5585498;140.1328517;51.9838289;375.4418692;2.212013991;24.69046617;9.159201093;66.15033274;74.15301514;267.3713074;74.15301514;16.97074552;36.96130859;20.22648632;16.96801113;36.79493123;19.90418792;474.0;756186.0;192.0;316235.0;221.0;371428.0;86.87783;85.14032;0.119228347;84.86972984;81.48899145;87.5269761;84.740199;83.06148182;0.0;
41;4121;Huila;Guadalupe;41319;2011;16465;2.36056281;;68.73975099;296;888.0;242;1;0;0;0;0;74.41529913;39.75319809;94.48905842;635838.625;92.13483146;15170.0;40.63111111;40.47111111;202.5288889;108.106834;34.43413119;21.08052572;52.59217706;0.656585691;31.85194675;19.49971611;48.64833714;110.0900803;315.1777954;122.4014969;17.86682381;35.82793164;13.91868002;17.80701754;37.00501253;13.03258145;;;;;;;;;;90.12416784;88.7407425;91.3860975;68.489256;88.74561692;0.0;
41;4121;Huila;Guadalupe;41319;2016;17381;2.951019312;0.040273862;69.16748173;301;888.0;242;1;0;0;0;0;75.1625798;39.74106557;89.23062541;772094.1667;90.66797077;15759.0;49.71195652;47.81521739;243.8097826;171.5343047;61.59688886;28.33729132;81.60012455;0.986906995;35.9093704;16.5198975;47.57073209;110.0900803;315.1777954;122.4014969;18.00723;35.75463172;15.78174424;17.42291007;36.42865518;15.34763747;;;;;;;;;;87.79921253;86.14985865;89.2134035;67.9298834;83.49855383;0.0;
41;4121;Huila;Guadalupe;41319;2021;18816;3.485508787;0.095663265;70.20089286;306;888.0;242;1;0;0;0;0;76.3101143;39.48673711;85.84237042;911797.5417;88.48852041;16650.0;47.80088425;45.77433777;224.1239014;206.5355151;76.50091053;19.22304917;110.8115554;1.097658988;37.0400754;9.30738191;53.65254269;110.0900803;315.1777954;122.4014969;17.58541186;36.47034165;16.872773;16.83200345;36.79102868;16.74574078;;;;;;;;;;86.22820222;84.74161315;87.9480804;86.096598;81.09115079;0.0;
41;4158;Huila;Hobo;41349;2011;6947;2.817763063;;23.83762775;127;595.0;217;1;0;0;0;0;29.63863794;45.7609451;85.9180856;570039.0;76.23434576;5296.0;42.33333333;42.31746032;209.8253968;51.31104196;13.66415636;11.74569542;25.90119018;0.738607197;26.63005046;22.89116527;50.47878427;51.58965683;245.4360199;51.58965683;18.04617117;36.88063063;15.03378378;17.31958763;37.49631811;15.99410898;;;;;;;;;;84.26707164;82.5684795;85.8201972;64.0381951;85.79753283;0.0;
41;4158;Huila;Hobo;41349;2016;7116;5.19252389;0.21079258;22.6391231;132;595.0;217;1;0;0;0;0;29.13251366;46.2602459;87.7490942;685696.25;74.35356942;5291.0;49.33333333;48.89855072;245.4347826;70.4692055;19.88232527;11.85370763;38.7331726;0.990292376;28.21420382;16.82111717;54.96467901;51.58965683;245.4360199;51.58965683;17.50275634;36.24586549;15.60088203;17.37385321;37.29931193;16.62844037;;;;;;;;;;79.43794519;77.42974802;81.1754722;61.4608059;79.92728943;0.0;
41;4158;Huila;Hobo;41349;2021;7578;11.91167414;0.250725785;23.27790974;137;595.0;217;1;0;0;0;0;30.02528445;46.1125158;86.46983857;905965.75;70.40116126;5335.0;46.71212006;44.06060791;219.6212158;102.6609595;36.79624511;9.852817294;56.01189707;1.354723667;35.84249095;9.597433478;54.56007557;51.58965683;245.4360199;51.58965683;16.9346473;36.64419087;16.96058091;16.84578184;36.99623858;18.323482;;;;;;;;;;74.408543;72.28676059;76.7040749;74.2949783;75.81888234;0.0;
41;4158;Huila;Íquira;41357;2011;8676;2.189949285;;70.80451821;124;1122.0;516;1;0;0;0;0;75.781729;39.52176579;98.62055566;830777.875;100.8990318;8754.0;43.75229358;44.70642202;215.6330275;74.23139186;29.43490939;13.19390781;31.60257465;0.85559465;39.65291322;17.77402725;42.57305954;60.50680923;253.1652222;60.50680923;17.92559188;34.22773393;14.90417136;17.21292148;35.79344494;13.46380571;;;;;;;;;;91.40770693;90.10923318;92.6971427;69.4646729;92.2303804;0.0;
41;4158;Huila;Íquira;41357;2016;9085;3.310401761;0.286186021;71.49146946;129;1122.0;516;1;0;0;0;0;75.74850299;39.64762782;94.45765502;845185.6667;97.7435333;8880.0;49.02027027;46.23648649;239.4459459;100.905381;36.82348407;16.67845488;47.40344209;1.110681134;36.49308262;16.52880621;46.97811118;60.50680923;253.1652222;60.50680923;18.61621622;33.88108108;15.89189189;16.9058296;35.78475336;15.65022422;;;;;;;;;;89.3613668;87.94057768;90.909152;69.1385157;83.45870754;0.0;
41;4158;Huila;Íquira;41357;2021;9687;4.737448815;0.082584908;72.03468566;134;1122.0;516;1;0;0;0;0;76.42440318;39.55437666;92.12276215;908815.5;95.7778466;9278.0;49.47058868;47.44537735;233.5294189;139.3552726;62.44341472;12.84855309;64.06330475;1.438580289;44.80879236;9.219997815;45.97120983;60.50680923;253.1652222;60.50680923;18.2725606;34.14137299;17.13179874;16.36668062;35.78903307;17.3503558;;;;;;;;;;87.76380742;86.14480758;89.2972231;87.6298595;84.00884115;0.0;
41;4182;Huila;Isnos;41359;2011;22956;1.618313295;;76.50723122;48;1900.0;697;1;0;0;0;0;82.01714311;38.51542444;85.68753901;867997.6667;99.3422199;22805.0;40.48762376;39.47277228;200.519802;126.7113531;33.60188257;22.03056427;71.07890627;0.551974879;26.51844664;17.38641702;56.09513633;64.13798523;348.8245544;154.4488373;19.48051948;36.87628161;12.96138072;18.74333452;38.01990757;12.60220405;;;;;;;;;;92.50389925;91.21753963;93.5980292;70.2977169;94.22135432;1.0;HH
41;4182;Huila;Isnos;41359;2016;24496;2.479656543;0.065316786;75.88994121;53;1900.0;697;1;0;0;0;0;81.54717131;38.41007166;78.31012658;874337.9583;96.59536251;23662.0;51.68208092;49.19942197;250.6907514;201.5837166;55.34703206;32.95529877;113.2813857;0.822925035;27.45610261;16.34819485;56.19570254;64.13798523;348.8245544;154.4488373;18.60183841;39.09046928;14.48959845;18.08334711;38.96973706;14.82553332;;;;;;;;;;90.41040714;89.01197669;91.7385799;69.9501538;88.86626112;1.0;HH
41;4182;Huila;Isnos;41359;2021;26555;3.002573276;0.120504613;75.64677085;58;1900.0;697;1;0;0;0;0;81.53381512;38.38492791;75.78075207;946150.6667;96.28695161;25569.0;49.76601791;48.10863495;234.5570984;304.4966652;121.9673003;27.73832614;154.7910388;1.14666415;40.05538129;9.109566479;50.83505223;64.13798523;348.8245544;154.4488373;18.10499551;39.77714628;15.59228238;17.46946825;39.11097626;16.41508003;;;;;;;;;;89.01479513;87.49204747;90.4328427;88.878938;86.19133739;1.0;HH
