codigo,anno,fharcsin_est_repro,Low_repro,Up_repro,gamma,sampled
52621,2011,91.84463047942701,91.1224304247456,92.56683053410842,0,FALSE
52678,2011,94.36003049482376,80.48988611131945,100,0.9996442735273312,TRUE
52683,2011,87.79746829456572,87.05510850119231,88.53982808793913,0,FALSE
52685,2011,97.3880405516695,82.84420440083952,100,0.9995848645457679,TRUE
52687,2011,91.1330147758207,77.93410384141555,100,0.999650970151293,TRUE
52693,2011,88.26341884105324,87.49341534002913,89.03342234207734,0,FALSE
52694,2011,92.63850723480482,91.900453757008,93.37656071260164,0,FALSE
52696,2011,91.86985562340537,91.13417159394442,92.60553965286633,0,FALSE
52699,2011,91.5550197969036,90.83452831793666,92.27551127587053,0,FALSE
52720,2011,90.79497707451354,90.03975666619569,91.5501974828314,0,FALSE
52786,2011,90.17724639430989,89.44947801858194,90.90501477003784,0,FALSE
52788,2011,86.82652848875013,85.88487659396073,87.76818038353953,0,FALSE
52835,2011,81.37502608348676,66.82719980993807,95.92285235703545,0.999902361241684,TRUE
52838,2011,94.75741053421649,80.86363973964697,100,0.999642241531854,TRUE
52885,2011,90.01395916438703,89.28821762378247,90.73970070499159,0,FALSE
54001,2011,75.21700102017658,54.492306671223936,95.94169536912923,0.9999717801545117,TRUE
54003,2011,97.76745952510251,84.84252280765153,100,0.9994772022475599,TRUE
54051,2011,90.2760931746607,89.55901120771097,90.99317514161044,0,FALSE
54099,2011,83.07388075727003,81.9136940262674,84.23406748827267,0,FALSE
54109,2011,96.88893330661683,83.71412649275373,100,0.998961530699101,TRUE
54125,2011,90.69826665968999,89.9633953313911,91.43313798798889,0,FALSE
54128,2011,92.04345672547237,77.43242845379788,100,0.9992767487887787,TRUE
54172,2011,82.20993805852291,81.00915426930901,83.41072184773681,0,FALSE
54174,2011,94.7826901348513,79.8822129183194,100,0.9995157878492026,TRUE
54206,2011,87.91995859922243,86.68567066728622,89.15424653115863,0,FALSE
54223,2011,90.1523924857424,89.35931570466812,90.94546926681667,0,FALSE
54239,2011,84.08083294369007,69.24616320916593,98.91550267821421,0.9984797274235365,TRUE
54245,2011,89.05595392746378,77.73003989389099,100,0.9996517770684438,TRUE
54250,2011,85.48898279708976,84.26099451939098,86.71697107478855,0,FALSE
54261,2011,83.67226693576578,68.27796739484705,99.0665664766845,0.9990913314312208,TRUE
54313,2011,86.34902892504502,85.30612740902737,87.39193044106267,0,FALSE
54344,2011,93.21645050269622,92.47812962840935,93.95477137698309,0,FALSE
54347,2011,81.7823204365163,80.05589826473235,83.50874260830025,0,FALSE
54377,2011,88.87827093170164,88.14086016768817,89.6156816957151,0,FALSE
54385,2011,92.27961973524637,80.38678480181656,100,0.9993833869707806,TRUE
54398,2011,93.92257523614789,93.09736017998607,94.74779029230972,0,FALSE
54405,2011,73.93785315213954,54.7795797163801,93.09612658789898,0.9997480429461912,TRUE
54418,2011,88.94704422743621,76.26304031672476,100,0.999086503714301,TRUE
54480,2011,90.2279474593134,89.514725806741,90.9411691118858,0,FALSE
54498,2011,85.77317160482487,67.87612807237952,100,0.9999270486859818,TRUE
54518,2011,82.05429971106298,64.18018099018826,99.9284184319377,0.9996810748189788,TRUE
54520,2011,89.86785294531914,89.15434232353512,90.58136356710317,0,FALSE
54553,2011,97.76463846243217,96.76732288997293,98.76195403489142,0,FALSE
54599,2011,90.28975007259703,89.5714327659813,91.00806737921276,0,FALSE
54660,2011,84.55100868505238,71.11605131963869,97.98596605046608,0.9994618581808333,TRUE
54670,2011,99.99998677802824,86.45952809904865,100,0.99886758325725,TRUE
54673,2011,65.67773061134713,47.879265543384975,83.47619567930928,0.9980016535194081,TRUE
54680,2011,94.18868249798962,79.33089526300816,100,0.9981836793974267,TRUE
54720,2011,87.85395479379112,86.97576951841175,88.73214006917048,0,FALSE
54743,2011,89.38701922171319,88.58814229472051,90.18589614870587,0,FALSE
54800,2011,96.50717047446355,83.9357274603867,100,0.9992207792270859,TRUE
54810,2011,79.81219496137358,62.578556734268744,97.04583318847841,0.9995208165778727,TRUE
54820,2011,81.63286865164646,65.05816541194538,98.20757189134754,0.9994759696319612,TRUE
54871,2011,88.21496020353807,87.44289369459416,88.98702671248198,0,FALSE
54874,2011,80.73301196763484,63.39203888781907,98.0739850474506,0.9998070842802343,TRUE
63001,2011,63.608551322884146,43.165750119662135,84.05135252610616,0.9999412943117304,TRUE
63111,2011,86.5358024015261,85.7475362771427,87.3240685259095,0,FALSE
63130,2011,74.53488310349886,55.74227945556399,93.32748675143372,0.9999269398982377,TRUE
63190,2011,78.47297514580049,62.14923498192667,94.79671530967431,0.9991927184473058,TRUE
63212,2011,88.43184713751624,87.71636758433608,89.1473266906964,0,FALSE
63272,2011,84.76071943862952,83.9711518269905,85.55028705026854,0,FALSE
63302,2011,87.75816582147549,73.60597615177875,100,0.9992183731133755,TRUE
63401,2011,68.73057741287523,54.38406692288325,83.07708790286722,0.9994579529456148,TRUE
63470,2011,77.95064865449667,62.95784935586448,92.94344795312887,0.9997261411186891,TRUE
63548,2011,84.76795815058016,69.1681998958186,100,0.9992771790525686,TRUE
63594,2011,79.62677066656589,63.160336269649314,96.09320506348246,0.9994216779864727,TRUE
63690,2011,78.62578977466265,77.0057998324867,80.2457797168386,0,FALSE
66001,2011,59.782432772912195,38.19809213016066,81.36677341566373,0.999962841708011,TRUE
66045,2011,89.45097894940317,72.49896533335125,100,0.999249682948879,TRUE
66075,2011,80.10311023517878,60.94728774492221,99.25893272543534,0.9985678887697949,TRUE
66088,2011,92.79659136996342,75.70595275346915,100,0.9992224082675644,TRUE
66170,2011,54.41476820860678,32.33276348392573,76.49677293328783,0.9999154244648986,TRUE
66318,2011,83.8528977683646,69.60301044346062,98.10278509326858,0.9992115084983844,TRUE
66383,2011,83.47154438042371,69.01742341817157,97.92566534267584,0.9989743872184436,TRUE
66400,2011,68.13685264510251,46.384967695245905,89.88873759495911,0.9994591914424713,TRUE
66440,2011,90.59657120775856,73.08793490068055,100,0.9992034792728117,TRUE
66456,2011,88.15642171841147,87.36813910359079,88.94470433323214,0,FALSE
66572,2011,76.87423237110397,60.96981943840499,92.77864530380295,0.9992844440908575,TRUE
66594,2011,89.6080856745011,76.28782148899268,100,0.9994494714937886,TRUE
66682,2011,78.07890584333663,58.79346749558522,97.36434419108804,0.9998950370509838,TRUE
66687,2011,85.08443364636395,84.19547264567122,85.97339464705668,0,FALSE
68001,2011,60.43076964872777,38.97154341992902,81.88999587752652,0.9999641932246458,TRUE
68013,2011,71.71898831855843,66.77471640813475,76.66326022898211,0,FALSE
68020,2011,99.9986140698916,83.41748213048014,100,0.9912134088551299,TRUE
68051,2011,91.72803874498065,75.49035598647727,100,0.9995429858503602,TRUE
68077,2011,85.95319307366162,65.54340195926741,100,0.9997101665826301,TRUE
68079,2011,86.05391049776325,67.78632451344428,100,0.9992694429941453,TRUE
68081,2011,63.41323840163194,43.10239287964687,83.72408392361702,0.9999389733781223,TRUE
68092,2011,88.12728753774563,70.26695714561632,100,0.9987371753278999,TRUE
68101,2011,92.78353256762908,77.86121634494286,100,0.999530276690484,TRUE
68121,2011,85.95385653686634,85.19898609949857,86.70872697423411,0,FALSE
68132,2011,48.70136149701334,42.32954155191839,55.073181442108286,0,FALSE
68147,2011,89.36126568310628,88.59311747459586,90.12941389161671,0,FALSE
68152,2011,92.6448115055561,91.82126868204145,93.46835432907076,0,FALSE
68160,2011,93.08971412026175,78.26269440922975,100,0.9949433322285511,TRUE
68162,2011,90.40732608534877,89.66315518455235,91.15149698614519,0,FALSE
68167,2011,94.66957712203083,75.97161052862322,100,0.9995455951964307,TRUE
68169,2011,87.37711049639529,86.5968802708175,88.15734072197309,0,FALSE
68176,2011,86.99191030100269,86.18172694257062,87.80209365943476,0,FALSE
68179,2011,86.83420301875829,85.95317018200952,87.71523585550706,0,FALSE
68190,2011,87.13284783348631,86.34781096639736,87.91788470057526,0,FALSE
68207,2011,91.36708164002758,90.54774819379563,92.18641508625953,0,FALSE
68209,2011,85.6309579733543,84.79545728980963,86.46645865689896,0,FALSE
68211,2011,81.89318083196123,81.03180351059125,82.75455815333122,0,FALSE
68217,2011,92.38491449269858,91.54872720298408,93.22110178241309,0,FALSE
68229,2011,81.70673944215747,80.5196339659478,82.89384491836714,0,FALSE
68235,2011,94.49586400692397,77.81145514401526,100,0.999611293478619,TRUE
68245,2011,87.2252959903376,86.49747786062551,87.95311412004969,0,FALSE
68250,2011,78.05139927268783,62.75784863197419,93.34494991340148,0.9987642329966271,TRUE
68255,2011,87.27916248045733,72.62003707118572,100,0.9996149642224348,TRUE
68264,2011,91.0064816198933,90.21464194057066,91.79832129921593,0,FALSE
68266,2011,90.7422352603872,89.71056919114335,91.77390132963106,0,FALSE
68271,2011,90.2073633975781,89.48259451472454,90.93213228043167,0,FALSE
68276,2011,59.98126785533423,39.40993982273558,80.55259588793288,0.999932784227292,TRUE
68296,2011,90.92825695501456,89.99765168743892,91.8588622225902,0,FALSE
68298,2011,99.99995800099025,82.64261051990968,100,0.9983221329286014,TRUE
68307,2011,62.77903662274213,43.79500565280118,81.76306759268309,0.9998719501060055,TRUE
68318,2011,99.99998229503095,87.52769468581401,100,0.9985052871805911,TRUE
68320,2011,85.2201328743778,84.32094693601168,86.11931881274391,0,FALSE
68322,2011,83.22447500425457,82.22393546619422,84.22501454231492,0,FALSE
68324,2011,86.75689797341876,85.90795903661797,87.60583691021955,0,FALSE
68327,2011,84.92848400761395,84.13594209915975,85.72102591606814,0,FALSE
68344,2011,89.56770817638814,88.84618764201309,90.28922871076318,0,FALSE
68368,2011,89.78539236911887,75.3043446075791,100,0.9980209659837708,TRUE
68370,2011,99.9995126388559,83.99753589005107,100,0.9942817441022885,TRUE
68377,2011,88.69226497715485,87.92223043686705,89.46229951744264,0,FALSE
68385,2011,90.95857784352907,90.1035696837881,91.81358600327005,0,FALSE
68397,2011,90.69804007544744,89.91942108219597,91.47665906869891,0,FALSE
68406,2011,75.666092319472,58.41042152816468,92.92176311077932,0.9997173100066546,TRUE
68418,2011,77.16007106233974,60.98014044800236,93.34000167667712,0.9993700885387768,TRUE
68425,2011,88.94909500693872,88.23019463858871,89.66799537528873,0,FALSE
68432,2011,88.44889907261333,67.46698494689618,100,0.9995540018168522,TRUE
68444,2011,88.04723944228718,87.31609144415346,88.7783874404209,0,FALSE
68464,2011,86.5885171107708,85.8219735016465,87.35506071989509,0,FALSE
68468,2011,98.57750104622755,86.8997176702823,100,0.9987493935070774,TRUE
68498,2011,87.53463801395426,86.78399434863775,88.28528167927078,0,FALSE
68500,2011,85.1972141757864,84.45228441271489,85.94214393885791,0,FALSE
68502,2011,94.29367211221621,80.981278558696,100,0.9995010606158349,TRUE
68522,2011,89.09581582825778,88.33858921252435,89.85304244399121,0,FALSE
68524,2011,87.38968916888051,86.66624748210162,88.11313085565939,0,FALSE
68533,2011,85.89476457243543,85.03761336860322,86.75191577626765,0,FALSE
68547,2011,70.61653400213616,48.89844253401168,92.33462547026065,0.9998665748616297,TRUE
68549,2011,78.8198772328882,77.22842420421658,80.41133026155983,0,FALSE
68572,2011,85.2645106151183,67.32848655675463,100,0.9992894931915413,TRUE
68573,2011,80.34929295383768,78.98691879367011,81.71166711400524,0,FALSE
68575,2011,76.15882615728185,74.5628622157772,77.7547900987865,0,FALSE
68615,2011,85.14594108239909,84.21093081894708,86.0809513458511,0,FALSE
68655,2011,78.49799913611893,76.96123349382803,80.03476477840984,0,FALSE
68669,2011,73.37469805418138,59.00375901277984,87.74563709558292,0.9994788019672745,TRUE
68673,2011,88.38511469703643,87.64594008824604,89.12428930582682,0,FALSE
68679,2011,84.57935677716313,63.850451719984555,100,0.9995366418568699,TRUE
68682,2011,86.58174873391815,71.16146818952801,100,0.9990577418098489,TRUE
68684,2011,90.6895976921632,89.90917313710413,91.47002224722227,0,FALSE
68686,2011,88.78176987917638,87.96898345957742,89.59455629877534,0,FALSE
68689,2011,91.6554163923909,74.92465446892464,100,0.9997389185693284,TRUE
68705,2011,89.93628233420388,75.37045304451244,100,0.9959582037324978,TRUE
68720,2011,92.89309904447816,92.01334799972963,93.7728500892267,0,FALSE
68745,2011,86.13662558851608,85.2242423534722,87.04900882355996,0,FALSE
68755,2011,70.90761817531494,69.23530797928785,72.57992837134202,0,FALSE
68770,2011,78.75406870081814,64.87897464433857,92.6291627572977,0.9994378741723386,TRUE
68773,2011,87.95618386096852,74.18730269575956,100,0.9983225962048836,TRUE
68780,2011,85.1729564046963,84.25412002910669,86.0917927802859,0,FALSE
68820,2011,84.04419671059924,82.90439544723218,85.1839979739663,0,FALSE
68855,2011,85.8655459065518,85.11187109459075,86.61922071851285,0,FALSE
68861,2011,76.42704440072988,75.14600272231085,77.70808607914891,0,FALSE
68867,2011,70.46064880074432,67.99477170375322,72.92652589773543,0,FALSE
68872,2011,80.70357188268372,77.14238356531054,84.2647602000569,0,FALSE
68895,2011,81.24443721503172,80.23486687421948,82.25400755584397,0,FALSE
70001,2011,77.79141502059342,62.5850365407105,92.99779350047633,0.9999354155094883,TRUE
70110,2011,90.8743082915303,76.82692141954784,100,0.9996763342036576,TRUE
70124,2011,93.24688408665838,92.50329204939236,93.99047612392441,0,FALSE
70204,2011,88.24222096237962,87.36243538722832,89.12200653753092,0,FALSE
70215,2011,79.09245306445705,64.44223259886586,93.74267353004824,0.9996959003247704,TRUE
70221,2011,80.78506409069021,79.28690360522553,82.2832245761549,0,FALSE
70230,2011,94.95526021597651,94.1608205201633,95.74969991178972,0,FALSE
70233,2011,92.36377974467251,91.64372280358013,93.0838366857649,0,FALSE
70235,2011,89.6099222342159,87.85296235963997,91.36688210879183,0,FALSE
70265,2011,95.72301559928714,84.20370322657635,100,0.9996754639208999,TRUE
70400,2011,93.40243245208255,92.59759756243113,94.20726734173397,0,FALSE
70418,2011,92.09454857844246,91.29223594758892,92.89686120929599,0,FALSE
70429,2011,93.73821624306137,84.24175755508381,100,0.9997334194832074,TRUE
70473,2011,96.49475644060081,84.49260395842994,100,0.999606951159409,TRUE
70508,2011,94.0918130062373,93.23012364013597,94.95350237233863,0,FALSE
70523,2011,94.08626995365013,93.29326455406793,94.87927535323233,0,FALSE
70670,2011,91.0353941792507,89.58951010867553,92.48127824982588,0,FALSE
70678,2011,90.34121344396098,77.95002745847336,100,0.9995851291424692,TRUE
70702,2011,92.47501814268556,91.72527006213355,93.22476622323757,0,FALSE
70708,2011,89.66178261640874,79.76142112053277,99.56214411228471,0.9996766615087108,TRUE
70713,2011,89.20845751705832,77.83091131021042,100,0.9995892710047827,TRUE
70717,2011,92.20988270691458,79.13965528148645,100,0.9996986058815014,TRUE
70742,2011,91.58385067957646,79.35178705441191,100,0.9997251250554681,TRUE
70771,2011,91.01983853372501,90.28068560558579,91.75899146186423,0,FALSE
70820,2011,84.40577816836026,83.61175696487868,85.19979937184183,0,FALSE
70823,2011,83.90682320451349,79.56306622432825,88.25058018469872,0,FALSE
73001,2011,66.18370210581602,44.87672935650361,87.49067485512845,0.9999646626150369,TRUE
73024,2011,85.99180602923126,85.06933486620478,86.91427719225773,0,FALSE
73026,2011,82.97493799720435,67.15117024578045,98.79870574862825,0.9993940273406482,TRUE
73030,2011,77.72030506456265,62.67493107045813,92.76567905866717,0.9984976480351646,TRUE
73043,2011,93.53730232072715,81.16178929513636,100,0.999492177106559,TRUE
73055,2011,77.32611802468249,61.71076969360392,92.94146635576105,0.9993514616714245,TRUE
73067,2011,89.85916630208904,89.11699836999125,90.60133423418682,0,FALSE
73124,2011,86.65512600321752,85.8737550735969,87.43649693283814,0,FALSE
73148,2011,81.75994773672954,80.51961649445914,83.00027897899994,0,FALSE
73152,2011,90.61623998739246,89.89667616812775,91.33580380665717,0,FALSE
73168,2011,90.33220749580457,75.5331313828965,100,0.9996546604937636,TRUE
73200,2011,86.20092509064618,85.30028653590645,87.10156364538591,0,FALSE
73217,2011,94.22369607817194,93.34323995557463,95.10415220076925,0,FALSE
73226,2011,86.57807623091477,72.69813091979529,100,0.9996281464444187,TRUE
73236,2011,88.14930907116428,87.29397426969842,89.00464387263014,0,FALSE
73268,2011,81.45406216660255,62.34800302572465,100,0.9996928406329099,TRUE
73270,2011,85.13402089019061,84.12071596134182,86.14732581903941,0,FALSE
73275,2011,76.43717524912985,74.13026711580953,78.74408338245017,0,FALSE
73283,2011,87.30793137012634,86.58871110024207,88.02715164001062,0,FALSE
73319,2011,94.73701373416583,78.44000663053967,100,0.9994204826969088,TRUE
73347,2011,82.4324291316077,63.67395982109541,100,0.9996597092202946,TRUE
73349,2011,75.73713928752778,58.08049049022333,93.39378808483224,0.9996645260245361,TRUE
73352,2011,83.36344168884564,82.01608547046378,84.7107979072275,0,FALSE
73408,2011,84.97977756694918,66.8303910496228,100,0.9995024363718682,TRUE
73411,2011,84.23688177480288,83.39662051464806,85.0771430349577,0,FALSE
73443,2011,87.27296961629602,68.6039809859484,100,0.9996852062435102,TRUE
73449,2011,71.78238166520123,69.23209626413461,74.33266706626785,0,FALSE
73461,2011,90.74487694626377,89.13485959978321,92.35489429274433,0,FALSE
73483,2011,86.57663121679245,74.93547349679015,98.21778893679475,0.9996366641736449,TRUE
73504,2011,91.00994904394902,90.22150874336458,91.79838934453346,0,FALSE
73520,2011,88.64994846144532,87.86969139853471,89.43020552435593,0,FALSE
73547,2011,90.3441150647892,72.10289764549356,100,0.9990251845006176,TRUE
73555,2011,94.2111725891494,83.76405813267449,100,0.9997002466618082,TRUE
73563,2011,88.74688913423373,87.94506619919258,89.54871206927487,0,FALSE
73585,2011,87.86801790244212,86.79679755895023,88.939238245934,0,FALSE
73616,2011,92.09517949363747,91.36517934241036,92.82517964486459,0,FALSE
73622,2011,89.97820533783299,89.23919960249573,90.71721107317025,0,FALSE
73624,2011,90.20494828969562,78.16195661645492,100,0.9996497830257035,TRUE
73671,2011,85.22674834256964,67.95045239270723,100,0.99967953266081,TRUE
73675,2011,92.03958733623465,91.31037221810281,92.76880245436648,0,FALSE
73678,2011,85.63084366581893,84.45974867738114,86.80193865425672,0,FALSE
73686,2011,82.65146026110949,67.94475664301972,97.35816387919927,0.9993763608773211,TRUE
73770,2011,87.87357157220677,87.08625858999439,88.66088455441916,0,FALSE
73854,2011,89.06167231544624,88.28233095107272,89.84101367981977,0,FALSE
73861,2011,82.85395287937511,66.5798889549124,99.12801680383782,0.9994850168350101,TRUE
73870,2011,91.58270811690015,90.85183071561804,92.31358551818226,0,FALSE
73873,2011,87.9437247459113,87.10706998893984,88.78037950288275,0,FALSE
76001,2011,58.051445381299324,35.07057086248539,81.03231990011327,0.9999918027406298,TRUE
76020,2011,85.96904164156616,84.9729148517628,86.96516843136953,0,FALSE
76036,2011,64.94131066986367,46.86500802357983,83.0176133161475,0.9995740165887507,TRUE
76041,2011,89.53543038133739,88.78111739811304,90.28974336456174,0,FALSE
76054,2011,85.20755724856312,69.32056570292164,100,0.99916348364873675,TRUE
76100,2011,89.30727324291678,88.4704124171908,90.14413406864276,0,FALSE
76109,2011,82.12075845825521,63.95610285287836,100,0.9999496127824391,TRUE
76111,2011,63.64066035965872,41.69850547275492,85.58281524656252,0.9998511573437799,TRUE
76113,2011,71.34248108915523,50.095253863746336,92.58970831456412,0.9997044848852729,TRUE
76122,2011,83.38401015034921,67.03883790148538,99.72918239921304,0.9996661911601102,TRUE
76126,2011,83.57166427503368,82.50764210138121,84.63568644868616,0,FALSE
76130,2011,61.72717265972627,42.02104768825157,81.43329763120097,0.9996517704149972,TRUE
76147,2011,81.27820401214129,60.46370025964437,100,0.9998476244404223,TRUE
76233,2011,85.65515480776007,67.263507064949,100,0.9996786908455739,TRUE
76243,2011,98.21512835722447,84.14357484627216,100,0.9996015461199994,TRUE
76246,2011,90.18478182136941,89.40173757386974,90.96782606886909,0,FALSE
76248,2011,70.0336005606422,49.209567489306885,90.8576336319775,0.9996458770749211,TRUE
76250,2011,91.53789301006896,90.76505774134742,92.31072827879049,0,FALSE
76275,2011,55.39411963054669,39.30508365316174,71.48315560793165,0.9996543133347864,TRUE
76306,2011,80.49116651512888,79.33696410275361,81.64536892750415,0,FALSE
76318,2011,77.66931424103075,76.05814795106437,79.28048053099712,0,FALSE
76364,2011,70.26054478738176,48.83221644372824,91.68887313103528,0.9997045902634846,TRUE
76377,2011,82.78166370528298,81.1487408659297,84.41458654463626,0,FALSE
76400,2011,83.05641411975517,82.02458685146941,84.08824138804094,0,FALSE
76403,2011,84.95399021748011,83.91392901588574,85.99405141907448,0,FALSE
76497,2011,84.18877668424966,69.30803535411009,99.06951801438923,0.9996382722938191,TRUE
76520,2011,62.819687953000155,40.03487654353939,85.60449936246093,0.9999359394456504,TRUE
76563,2011,68.46249597383414,47.545913433100665,89.37907851456761,0.999628548118686,TRUE
76606,2011,85.03559756404103,84.09787207644897,85.97332305163309,0,FALSE
76616,2011,87.33596717084544,86.10739747301436,88.56453686867651,0,FALSE
76622,2011,83.71457106463718,66.78990289159466,100,0.9996239650582088,TRUE
76670,2011,78.8780818364565,76.96633891300442,80.78982475990858,0,FALSE
76736,2011,85.94583037035794,71.03756383783491,100,0.9996446549906084,TRUE
76823,2011,88.51886159104157,87.66862027640451,89.36910290567863,0,FALSE
76828,2011,88.12653910218954,87.15668005363534,89.09639815074374,0,FALSE
76834,2011,68.46770966564944,50.35847522858127,86.5769441027176,0.9999141463750352,TRUE
76845,2011,83.04322423773297,81.51892035268811,84.56752812277783,0,FALSE
76863,2011,92.0632094036422,76.00372844826785,100,0.999393402111441,TRUE
76869,2011,79.40779064659196,77.28117759987155,81.53440369331237,0,FALSE
76890,2011,80.5744591980875,78.81992349305642,82.32899490311857,0,FALSE
76892,2011,58.165201657436135,35.471731409856844,80.85867190501543,0.9998492066530985,TRUE
76895,2011,66.55708501677128,63.319568163516436,69.79460187002613,0,FALSE
81001,2011,85.24450683247761,80.48007702386302,90.0089366410922,0,FALSE
81065,2011,91.45276560206477,87.79241301244011,95.11311819168944,0,FALSE
81220,2011,91.40888235506719,87.75474268592808,95.0630220242063,0,FALSE
81300,2011,96.1408743865704,93.50070248475522,98.78104628838558,0,FALSE
81591,2011,93.8809249835934,90.71424051616074,97.04760945102606,0,FALSE
81736,2011,91.19899188300506,87.45473271111435,94.94325105489578,0,FALSE
81794,2011,93.02013416817336,89.64108893259461,96.3991794037521,0,FALSE
85001,2011,67.04531339864886,59.77534364590142,74.3152831513963,0,FALSE
85010,2011,85.8255917185156,81.23604971248842,90.41513372454277,0,FALSE
85015,2011,88.03102149220585,83.80939240078465,92.25265058362706,0,FALSE
85125,2011,92.4419757209845,89.01129944638693,95.87265199558207,0,FALSE
85136,2011,89.39777654828399,85.42287773351738,93.37267536305059,0,FALSE
85139,2011,86.45285382509336,81.95825142313515,90.94745622705156,0,FALSE
85162,2011,83.97321338617758,79.24541369559884,88.70101307675631,0,FALSE
85225,2011,94.63539990189291,91.66499955739519,97.60580024639063,0,FALSE
85230,2011,90.95852802143139,87.2051727731387,94.71188326972408,0,FALSE
85250,2011,94.66701852856325,91.7020489178172,97.6319881393093,0,FALSE
85263,2011,91.15980992097842,87.43384586851542,94.88577397344142,0,FALSE
85279,2011,90.70995741404498,86.95688860547594,94.46302622261402,0,FALSE
85300,2011,84.67911247551547,80.04731100500607,89.31091394602487,0,FALSE
85315,2011,91.09340382367076,87.40558776548113,94.78121988186038,0,FALSE
85325,2011,90.85319403298764,87.09591762586808,94.6104704401072,0,FALSE
85400,2011,91.18015627853546,87.51241423216406,94.84789832490686,0,FALSE
85410,2011,81.11427866848264,75.92901739896534,86.29953993799994,0,FALSE
85430,2011,88.61507464237947,84.48654890368532,92.74360038107362,0,FALSE
85440,2011,73.83446669606109,68.08408882393653,79.58484456818564,0,FALSE
86001,2011,82.98099825754313,81.18570440765599,84.77629210743028,0,FALSE
86219,2011,89.9981476291719,89.17907828498238,90.81721697336141,0,FALSE
86320,2011,91.0258199912428,89.57376987331563,92.47787010916997,0,FALSE
86568,2011,85.69347027863053,84.57936167493855,86.8075788823225,0,FALSE
86569,2011,89.85828125176117,89.08029774478442,90.63626475873792,0,FALSE
86571,2011,87.14523918845398,86.1174276091113,88.17305076779667,0,FALSE
86573,2011,92.47464087641217,91.73040166226662,93.21888009055772,0,FALSE
86749,2011,88.68471929091912,87.81478910629266,89.55464947554557,0,FALSE
86755,2011,93.82430048777704,92.90936595657023,94.73923501898385,0,FALSE
86757,2011,93.3315558237639,92.58801273473127,94.07509891279655,0,FALSE
86760,2011,97.21877893688296,96.24251131128493,98.19504656248098,0,FALSE
86865,2011,92.44104116788147,91.56736527663713,93.3147170591258,0,FALSE
86885,2011,89.28090466118603,88.22330243034641,90.33850689202565,0,FALSE
88001,2011,62.02104231773172,58.13160366473314,65.91048097073029,0,FALSE
88564,2011,68.53410353262966,65.83525067632411,71.23295638893521,0,FALSE
91001,2011,81.97569146221117,80.64820575496596,83.30317716945639,0,FALSE
91263,2011,NA,NA,NA,0,FALSE
91405,2011,NA,NA,NA,0,FALSE
91407,2011,NA,NA,NA,0,FALSE
91430,2011,NA,NA,NA,0,FALSE
91460,2011,NA,NA,NA,0,FALSE
91530,2011,NA,NA,NA,0,FALSE
91536,2011,NA,NA,NA,0,FALSE
91540,2011,90.80751850734784,89.93766914604599,91.67736786864968,0,FALSE
91669,2011,NA,NA,NA,0,FALSE
91798,2011,NA,NA,NA,0,FALSE
94001,2011,85.54553227355262,84.70172492548252,86.38933962162272,0,FALSE
94343,2011,NA,NA,NA,0,FALSE
94883,2011,NA,NA,NA,0,FALSE
94884,2011,64.969882724346,60.11816478657013,69.82160066212185,0,FALSE
94885,2011,NA,NA,NA,0,FALSE
94887,2011,NA,NA,NA,0,FALSE
94888,2011,NA,NA,NA,0,FALSE
95001,2011,86.90638891689348,85.88104990305064,87.93172793073632,0,FALSE
95015,2011,92.75492656265418,91.98316741432023,93.52668571098812,0,FALSE
95025,2011,95.47936100713635,94.52554693866367,96.43317507560903,0,FALSE
95200,2011,93.5189033205597,92.72544629438221,94.3123603467372,0,FALSE
97001,2011,84.05545668952497,83.18546071288272,84.92545266616723,0,FALSE
97161,2011,92.334352971117,91.09763244382279,93.57107349841121,0,FALSE
97511,2011,65.972295612393,61.0123014450524,70.9322897797336,0,FALSE
97666,2011,83.9269423112507,82.55133529863078,85.30254932387062,0,FALSE
97777,2011,65.95681939477367,61.01211341243762,70.90152537710973,0,FALSE
97889,2011,NA,NA,NA,0,FALSE
99001,2011,90.25355729600484,86.38547835133686,94.12163624067283,0,FALSE
99524,2011,97.32488138453274,95.09527712953516,99.55448563953033,0,FALSE
99624,2011,94.05534190440206,90.96149300402327,97.14919080478084,0,FALSE
99773,2011,91.87498892363129,88.29759794643967,95.45237990082292,0,FALSE
5001,2016,39.19216463763657,22.018280776859626,56.36604849841352,0.9999991532916743,TRUE
5002,2016,93.3701573855326,78.21462985100717,100,0.9999641713429313,TRUE
5004,2016,76.23595719610982,74.28730665041992,78.18460774179972,0,FALSE
5021,2016,75.78838454006656,74.56188851556297,77.01488056457015,0,FALSE
5030,2016,62.55092140360383,60.443216393787964,64.6586264134197,0,FALSE
5031,2016,76.73981621194818,61.14555843293351,92.33407399096285,0.9999731585456215,TRUE
5034,2016,83.0343559525972,66.91206874698834,99.15664315820605,0.9999753481721309,TRUE
5036,2016,73.03483526700182,71.317992970512,74.75167756349165,0,FALSE
5038,2016,84.86310786272414,83.79583973752533,85.93037598792294,0,FALSE
5040,2016,84.11722411133546,82.95406490782403,85.28038331484689,0,FALSE
5042,2016,73.04178398859119,70.96223196551368,75.1213360116687,0,FALSE
5044,2016,85.17412646519666,83.9924456910483,86.35580723934503,0,FALSE
5045,2016,61.96173908651449,44.663004195882095,79.26047397714689,0.9999899232718068,TRUE
5051,2016,85.38207407555703,83.91580315660845,86.84834499450561,0,FALSE
